,name,address,pro_score,sentiment,g_rating,appearance_scores,lat,long
120,Mama Rosa,"77-09 37th Ave, Jackson Heights, NY 11372, USA",0.45602605863192175,0.8342936124641978,4.4,0.4352450094208652,40.7495109,-73.88847259999999
121,Mario's,"2342 Arthur Ave, The Bronx, NY 10458, USA",0.04885993485342016,0.8811327918133892,4.4,0.4352450094208652,40.8541619,-73.88847259999999
122,Marta,"29 E 29th St, New York, NY 10016, USA",1.5114006514657976,0.8462980486707496,4.4,0.8822221391594968,40.7446372,-73.88847259999999
123,Arlo NoMad,"11 E 31st St, New York, NY 10016, USA",0.260586319218241,0.056920987641042656,4.4,0.4352450094208652,40.7463,-73.88847259999999
124,Milkflower,"34-12 31st Ave, Astoria, NY 11106, USA",1.1530944625407162,0.8831711395800969,4.6,0.7827950167967014,40.762848999999996,-73.88847259999999
125,Mona Lisa Pizzeria,"839 Annadale Rd, Staten Island, NY 10312, USA",0.09771986970684038,0.9371009446210526,4.5,0.4352450094208652,40.541357,-73.88847259999999
126,Monte's,"451 Carroll St, Brooklyn, NY 11215, USA",0.0,0.8725048010973935,4.4,0.4352450094208652,40.677607,-73.88847259999999
127,Motorino Pizzeria,"139 Broadway, Brooklyn, NY 11211, USA",2.407166123778501,0.9834714116630106,4.4,1.0,40.71046390000001,-73.88847259999999
128,Mr. Phil's Pizza,"7212 New Utrecht Ave, Brooklyn, NY 11228, USA",0.45602605863192175,0.9113443959100268,3.8,0.4352450094208652,40.6178782,-73.88847259999999
129,My Little Pizzeria,"114 Court St, Brooklyn, NY 11201, USA",0.45602605863192175,0.7806591234629022,4.4,0.4352450094208652,40.6902516,-73.88847259999999
130,My Pie Pizzeria Romana,"690 Lexington Ave, New York, NY 10022, USA",0.260586319218241,0.944548069744937,4.6,0.4352450094208652,40.76069899999999,-73.88847259999999
131,Napoli's Best Pizza,"521 E Tremont Ave, The Bronx, NY 10457, USA",0.45602605863192175,0.9258283776673639,4.4,0.4352450094208652,40.846863299999995,-73.88847259999999
132,New Park Pizza,"156-71 Cross Bay Blvd, Howard Beach, NY 11414, USA",0.5863192182410422,0.5654053286951292,4.5,0.641275180595989,40.6627264,-73.88847259999999
133,Nick's Pizza,"108-26 Ascan Ave, Forest Hills, NY 11375, USA",1.0586319218241038,0.9860304711141193,4.4,0.8822221391594968,40.7180135,-73.88847259999999
134,Not Ray's Pizza,"694 Fulton St, Brooklyn, NY 11217, USA",0.45602605863192175,0.16987677765818382,4.3,0.4352450094208652,40.685982200000005,-73.88847259999999
135,Numero 28 Pizzeria,"28 Carmine St, New York, NY 10014, USA",0.14657980456026048,0.056920987641042656,4.4,0.4352450094208652,40.730073499999996,-73.88847259999999
136,Nunzio's,"2155 Hylan Blvd, Staten Island, NY 10306, USA",0.35830618892508137,0.9513198495979877,4.3,0.641275180595989,40.5779097,-73.88847259999999
137,NY Pizza Suprema,"413 8th Ave, New York, NY 10001, USA",0.8143322475570032,0.9353336081701389,4.6,0.7827950167967014,40.75011620000001,-73.88847259999999
138,Olga's Pizza,"3409 Broadway, New York, NY 10031, USA",0.45602605863192175,0.796103752866825,4.4,0.4352450094208652,40.8224179,-73.88847259999999
139,Olio e Piú,"3 Greenwich Ave, New York, NY 10014, USA",0.052117263843648176,0.028618564323761527,4.5,0.4352450094208652,40.7338794,-73.88847259999999
140,Ops,"346 Himrod St, Brooklyn, NY 11237, USA",1.6612377850162863,0.9895105754537158,4.6,0.8822221391594968,40.70261489999999,-73.88847259999999
141,Original Pizza,"6823 4th Ave, Brooklyn, NY 11220, USA",0.45602605863192175,0.7567947004909903,4.2,0.4352450094208652,40.63464310000001,-73.88847259999999
142,Osteria Laguna,"209 E 42nd St, New York, NY 10017, USA",0.25081433224755695,0.9557925722764123,4.3,0.4352450094208652,40.75065529999999,-73.88847259999999
143,Otto Enoteca Pizzeria,"One 5th Ave, New York, NY 10003, USA",0.1954397394136807,0.9335684952031751,4.1,0.4352450094208652,40.731991,-73.88847259999999
144,Ovest Pizzoteca,"513 W 27th St, New York, NY 10001, USA",0.016286644951140017,0.8889635244912716,4.4,0.4352450094208652,40.7507778,-73.88847259999999
145,P&M Classic Pizza and Restaurant,"1747 Amsterdam Ave, New York, NY 10031",0.45602605863192175,0.42805975781307976,4.5,0.4352450094208652,40.826242,-73.94686899999999
146,Parkside Group,"132 Nassau St # 400, New York, NY 10038, USA",0.016286644951140017,0.8768963121703197,5.0,0.4352450094208652,40.71101959999999,-73.88847259999999
147,Pasquale Jones,"187 Mulberry St, New York, NY 10012, USA",2.1889250814332244,0.9818286423842291,4.4,0.8822221391594968,40.721078399999996,-73.88847259999999
148,Patricia's,"1082 Morris Park Ave, The Bronx, NY 10461",0.04885993485342016,0.8915270191401974,4.4,0.4352450094208652,40.849351,-73.853481
149,Patsy's Pizzeria,"2287 1st Avenue, New York, NY 10035, USA",3.328990228013029,0.9851160123454807,4.5,0.9488788467236094,40.79715279999999,-73.88847259999999
150,Patsy’s Pizzeria,"450 Dean St, Brooklyn, NY 11217, USA",0.016286644951140017,0.18217059292676943,4.5,0.4352450094208652,40.6818278,-73.88847259999999
151,Paulie Gee's,"60 Greenpoint Ave, Brooklyn, NY 11222",3.983713355048859,1.0,4.6,0.6412751805959885,40.729782,-73.958616
152,Paulie Gee's Slice Shop,"110 Franklin St, Brooklyn, NY 11222, USA",0.6026058631921822,0.849441264906803,4.5,0.7827950167967014,40.72836420000001,-73.88847259999999
153,Pier 76,"2511, 76 Bay St, Staten Island, NY 10301, United States",0.09771986970684038,0.6776750037148436,4.4,0.4352450094208652,40.6401123,-73.88847259999999
154,Pipitone's,"100 Dekalb Ave, Brooklyn, NY 11201, USA",0.45602605863192175,0.5428566153483101,3.9,0.4352450094208652,40.6895988,-73.88847259999999
155,Pizza Beach,"167 Orchard St, New York, NY 10002, USA",0.28664495114006505,0.9783665835545802,4.2,0.641275180595989,40.7213684,-73.88847259999999
156,Pizza Bella,"8130 Broadway, Flushing, NY 11373, USA",0.45602605863192175,0.2968712034836457,4.4,0.4352450094208652,40.74292639999999,-73.88847259999999
157,Pizza Chef,"1512 Fulton St, Brooklyn, NY 11213, USA",0.45602605863192175,0.8602532147367029,3.0,0.4352450094208652,40.6797575,-73.88847259999999
158,Pizza Cotta Bene,"1814, 291 3rd Ave, Brooklyn, NY 11215, United States",0.6351791530944624,0.7001455267556945,4.4,0.4352450094208652,40.676913,-73.88847259999999
159,Pizza D'Oro,"3115 Victory Blvd #1, Staten Island, NY 10314, USA",0.45602605863192175,0.7001455267556945,4.4,0.4352450094208652,40.60731129999999,-73.88847259999999
160,Pizza Moto,"338 Hamilton Ave, Brooklyn, NY 11231, USA",0.032573289902280034,0.620249471453118,4.7,0.641275180595989,40.6746224,-73.88847259999999
161,Pizza Town,"85 5th Ave, Brooklyn, NY 11217, USA",0.45602605863192175,0.8701462259681184,4.4,0.4352450094208652,40.6800276,-73.88847259999999
162,Pizza Wagon,"8610 5th Ave, Brooklyn, NY 11209, USA",0.9446254071661235,0.8699779191550511,4.4,0.641275180595989,40.62131629999999,-73.88847259999999
163,pizzArte,"69 W 55th St, New York, NY 10019, USA",0.267100977198697,0.7455024816526878,4.4,0.4352450094208652,40.7629224,-73.88847259999999
164,Pizzeria Giove,"278 New Dorp Ln, Staten Island, NY 10306, USA",0.09771986970684038,0.6615618820885759,4.5,0.4352450094208652,40.57212930000001,-73.88847259999999
165,Pizzeria Sirenetta,"568 Amsterdam Ave, New York, NY 10024, USA",0.276872964169381,0.9644194560404338,4.6,0.641275180595989,40.7888061,-73.88847259999999
166,PN Wood Fired Pizza,"2 W 28th St, New York, NY 10001, USA",0.2280130293159608,0.9190036874851816,4.2,0.641275180595989,40.744797,-73.88847259999999
167,Polito's Pizza,"38-12 Broadway, Astoria, NY 11103, USA",0.45602605863192175,0.8629286148124548,4.3,0.4352450094208652,40.75905259999999,-73.88847259999999
168,Posto Thin Crust Pizza,"310 2nd Ave, New York, NY 10003, USA",0.5700325732899021,0.9362169983726294,4.4,0.641275180595989,40.73486320000001,-73.88847259999999
169,PQR,"1631 2nd Ave, New York, NY 10028, USA",0.3420195439739412,0.8784198768510756,4.4,0.641275180595989,40.777133899999995,-73.88847259999999
170,Pranzo Pizza & Pasta,"34 Water St, New York, NY 10004, USA",0.45602605863192175,0.6928901907089776,4.1,0.4352450094208652,40.7033278,-73.88847259999999
171,Prince Street Pizza,"27 Prince St A, New York, NY 10012, USA",3.384364820846905,0.9953902961478143,4.6,0.9488788467236094,40.723084,-73.88847259999999
172,Prova Pizzabar,"Grand Central Terminal, 89 East 42nd Street, Lower, New York, NY 10017, United States",0.24429967426710092,0.9424163088731127,3.5,0.4352450094208652,40.7527206,-73.88847259999999
173,Pugsley Pizza,"590 E 191st St, The Bronx, NY 10458, USA",0.6514657980456025,0.976729505451406,4.6,0.641275180595989,40.8587496,-73.88847259999999
174,Razza,"275 Grove St, Jersey City, NJ 07302, USA",1.0358306188925077,0.9362169983726294,4.5,0.641275180595989,40.717760999999996,-73.88847259999999
175,Ribalta,"48 E 12th St, New York, NY 10003, USA",0.1628664495114005,0.976729505451406,4.5,0.641275180595989,40.7332675,-73.88847259999999
176,Rizzo's Fine Pizza,"30-13 Steinway St, Astoria, NY 11103, USA",0.6351791530944624,0.6928901907089776,4.2,0.641275180595989,40.7633802,-73.88847259999999
177,Roberta's,"261 Moore St, Brooklyn, NY 11206, USA",3.442996742671009,0.9968638566728762,4.5,0.7827950167967009,40.7050766,-73.88847259999999
178,Rocco Pizza III,"2412, 330 Halsey St, Brooklyn, NY 11216, United States",0.45602605863192175,0.7567947004909903,4.0,0.4352450094208652,40.68271199999999,-73.88847259999999
179,Rocky's Pizzeria,"607 2nd Ave, New York, NY 10016, USA",0.45602605863192175,0.6070474472135611,4.3,0.4352450094208652,40.744398,-73.88847259999999
180,Rosalia's,"103-15 Queens Blvd, Forest Hills, NY 11375, USA",0.45602605863192175,3.472709553129383e-05,3.6,0.4352450094208652,40.72474329999999,-73.88847259999999
181,Rosario's Pizza,"173 Orchard St, New York, NY 10002, USA",0.45602605863192175,0.507052036237341,4.3,0.4352450094208652,40.72157680000001,-73.88847259999999
182,Rubirosa,"235 Mulberry St, New York, NY 10012, USA",2.5472312703583055,0.9911619000121119,4.6,1.0,40.722753000000004,-73.88847259999999
183,Sabrina's,"294 Broadway, Brooklyn, NY 11211, USA",0.45602605863192175,0.9452593704265176,4.2,0.4352450094208652,40.7084098,-73.88847259999999
184,Sac's Place,"2541 Broadway, Queens, NY 11106, USA",0.260586319218241,0.3562425752167156,4.5,0.4352450094208652,40.7629651,-73.88847259999999
185,Sal and Carmine Pizzeria,"2671 Broadway, New York, NY 10025, USA",1.3843648208469053,0.15621261500047107,4.4,0.8822221391594968,40.7983829,-73.88847259999999
186,Sal's Pizzería,"544 Lorimer St, Brooklyn, NY 11211, USA",0.45602605863192175,0.8272759214389849,4.5,0.4352450094208652,40.7132095,-73.88847259999999
187,Sal's Pizza Store,"305 Court St, Brooklyn, NY 11231, USA",0.45602605863192175,0.2968712034836457,4.4,0.4352450094208652,40.6836079,-73.88847259999999
188,Sams Famous Pizzeria,"150 E 116th St, New York, NY 10029, USA",0.5048859934853419,0.940996918373608,4.2,0.641275180595989,40.798309100000004,-73.88847259999999
189,San Marco Pizzería,"577 Lorimer St, Brooklyn, NY 11211, USA",0.45602605863192175,0.6928901907089776,4.9,0.4352450094208652,40.714255200000004,-73.88847259999999
190,San Matteo Pizzeria e Cucina,"1559 2nd Ave, New York, NY 10028, USA",0.35830618892508126,0.9867624454519196,4.5,0.641275180595989,40.774665999999996,-73.88847259999999
191,San Remo,"1408 Cortelyou Rd, Brooklyn, NY 11226, USA",0.45602605863192175,0.7140698593704647,4.2,0.4352450094208652,40.640753499999995,-73.88847259999999
192,Santa Panza,"1079 Broadway, Brooklyn, NY 11221, USA",0.5342019543973939,0.9611783179409399,4.8,0.641275180595989,40.6946563,-73.88847259999999
193,Saraghina,"435 Halsey St, Brooklyn, NY 11233, USA",1.0325732899022797,0.9608186403902466,4.5,0.7827950167967014,40.683633,-73.88847259999999
194,Sauce Pizzeria,"345 E 12th St, New York, NY 10003, USA",0.016286644951140017,0.7775319040998784,4.5,0.4352450094208652,40.730436700000006,-73.88847259999999
195,Scarr's Pizza,"22 Orchard St, New York, NY 10002, USA",1.3289902280130288,0.9712857692205216,4.6,0.9488788467236094,40.715337,-73.88847259999999
196,Screamer's Pizzeria,"620 Manhattan Ave, Brooklyn, NY 11222, USA",0.6677524429967425,0.9509626358150247,4.6,0.7827950167967014,40.723589700000005,-73.88847259999999
197,Seppe Pizza Bar,"3 Navy Pier Ct, Staten Island, NY 10304, USA",0.260586319218241,0.2968712034836457,4.7,0.4352450094208652,40.62906829999999,-73.88847259999999
198,Sofia Pizza Shoppe,"989 1st Avenue, New York, NY 10022, USA",0.276872964169381,0.9344507738386358,4.6,0.641275180595989,40.756676,-73.88847259999999
199,Sorrento's Pizzeria Restaurant,"2004 Williamsbridge Rd, The Bronx, NY 10461, USA",0.04885993485342016,0.4944753038343491,4.5,0.4352450094208652,40.8544679,-73.88847259999999
200,Sottocasa,"298 Atlantic Ave, Brooklyn, NY 11201, USA",1.351791530944625,0.9545387999322452,4.5,0.7827950167967014,40.6883065,-73.88847259999999
201,Sottocasa Pizzeria,"227 Malcolm X Blvd, New York, NY 10027, USA",0.016286644951140017,0.9452593704265176,4.7,0.4352450094208652,40.8055464,-73.88847259999999
202,Speedy Romeo,"376 Classon Ave, Brooklyn, NY 11238, USA",3.8957654723127026,0.9884107120026089,4.4,0.882222139159497,40.6875171,-73.88847259999999
203,SRO Gallery,"1144 Dean St, Brooklyn, NY 11216, USA",0.19869706840390883,4.5558654768404553e-07,5.0,0.4352450094208652,40.6767169,-73.88847259999999
204,Steinway Pizza,"31-51 Steinway St, Astoria, NY 11103, USA",0.45602605863192175,0.8339663315477077,3.7,0.4352450094208652,40.7599191,-73.88847259999999
205,Stella's 24 Hour Eatery,"315 Grove St, Jersey City, NJ 07302, USA",0.45602605863192175,0.8326580637978083,4.1,0.4352450094208652,40.719320700000004,-73.88847259999999
206,StreetSweeper Cafe & Lounge,"594 Rogers Ave, Brooklyn, NY 11225, USA",0.016286644951140017,0.8725048010973935,4.6,0.4352450094208652,40.657198,-73.88847259999999
207,Table 87 Gowanus,"473 3rd Ave, Brooklyn, NY 11215, USA",0.3583061889250813,0.7272811311078081,4.6,0.4352450094208652,40.67067089999999,-73.88847259999999
208,Tavola,"488 9th Ave, New York, NY 10018, USA",0.23452768729641688,3.472709553129383e-05,4.4,0.4352450094208652,40.755402600000004,-73.88847259999999
209,Pizza Barn,"70 McLean Ave, Yonkers, NY 10705, USA",0.09771986970684038,0.8701462259681184,4.5,0.4352450094208652,40.91879,-73.88847259999999
210,The Woodstock,"446 W 14th St, New York, NY 10014, USA",0.016286644951140017,0.6853979935435265,4.1,0.4352450094208652,40.74168280000001,-73.88847259999999
211,Tomato N Basil,"226 4th Ave, Brooklyn, NY 11215, USA",0.45602605863192175,0.507052036237341,3.6,0.4352450094208652,40.6773576,-73.88847259999999
212,Tommy's Pizza,"11711 Liberty Ave, Jamaica, NY 11419, USA",0.04885993485342016,0.8018280456237586,4.2,0.4352450094208652,40.6861126,-73.88847259999999
213,Tom's Delicious Pizza,"3161 Broadway, New York, NY 10027, USA",0.45602605863192175,0.19566542362849745,3.9,0.4352450094208652,40.81489800000001,-73.88847259999999
214,Tony's,"850 Nostrand Ave, Brooklyn, NY 11225, USA",0.45602605863192175,0.7727012367415607,4.2,0.4352450094208652,40.668857,-73.88847259999999
215,Tony's Brick Oven,"1140 Bay St, Staten Island, NY 10305, USA",0.09771986970684038,0.6530458206957587,4.4,0.4352450094208652,40.61518319999999,-73.88847259999999
216,Tony's Pizza Spot,"431 Dekalb Ave # A, Brooklyn, NY 11205, USA",0.45602605863192175,0.9202261537491532,4.6,0.4352450094208652,40.690468700000004,-73.88847259999999
217,Tony's,"443 Knickerbocker Ave, Brooklyn, NY 11237, USA",0.45602605863192175,0.9696566016551948,4.6,0.641275180595989,40.69921780000001,-73.88847259999999
218,Totonno's Pizzeria Napolitana,"1524 Neptune Ave, Brooklyn, NY 11224, USA",1.4429967426710095,0.8699779191550511,4.2,0.7827950167967014,40.57891729999999,-73.88847259999999
219,Totonno's Pizzeria Napolitana,"1524 Neptune Ave, Brooklyn, NY 11224, USA",0.9120521172638434,0.9823760287175042,4.2,0.9488788467236094,40.57891729999999,-73.88847259999999
220,Triangolo Pizzeria,"1017 Manhattan Ave, Brooklyn, NY 11222, USA",0.45602605863192175,0.20955005162529053,4.0,0.4352450094208652,40.7336064,-73.88847259999999
221,TuArepa Pizza Cafe - Closed,"100-22 67th Ave, Forest Hills, NY 11375, USA",0.45602605863192175,0.5312653323785679,4.1,0.4352450094208652,40.727230799999994,-73.88847259999999
222,Tuscan Hills,"110-60 Queens Blvd, Forest Hills, NY 11375, USA",0.16286644951140056,0.3854995910843653,4.4,0.4352450094208652,40.7189183,-73.88847259999999
223,Two Boots Park Slope,"284 5th Avenue (at, 1st St, New York, 11211, United States",0.5048859934853419,0.7623292011029604,4.4,0.641275180595989,40.67421299999999,-73.88847259999999
224,Una Pizza Napoletana,"175 Orchard St, New York, NY 10002, USA",1.3061889250814327,0.9778206877672975,4.0,0.8822221391594968,40.72175730000001,-73.88847259999999
225,Uncle Paul's Pizza NY,"70 Vanderbilt Ave, New York, NY 10017, USA",0.45602605863192175,0.9085697859314149,4.3,0.4352450094208652,40.75483199999999,-73.88847259999999
226,Underground Pizza,"2615, 3 Hanover Square, New York, NY 10004, United States",0.45602605863192175,0.934980407742816,4.3,0.4352450094208652,40.70495159999999,-73.88847259999999
227,Rosella's Pizzeria,"164 William Street #2611 between Ann St &, Beekman St, New York, 10038, United States",0.45602605863192175,0.9026924501896535,4.3,0.4352450094208652,40.7101212,-73.88847259999999
228,Upside Pizza,"598 8th Ave, New York, NY 10018, USA",0.5211726384364819,0.6928901907089776,4.4,0.4352450094208652,40.7551355,-73.88847259999999
229,Vesuvio,"7305 3rd Ave, Brooklyn, NY 11209, USA",0.6286644951140061,0.056920987641042656,4.4,0.4352450094208652,40.6325799,-73.88847259999999
230,Vezzo Thin Crust Pizza,"178 Lexington Ave, New York, NY 10016, USA",0.09771986970684038,0.3998578205576631,4.5,0.4352450094208652,40.744488,-73.88847259999999
231,Vezzo Thin Crust Pizza,"178 Lexington Ave, New York, NY 10016, USA",0.7166123778501627,0.056920987641042656,4.5,0.4352450094208652,40.744488,-73.88847259999999
232,Village Pizza,"65 8th Ave, New York, NY 10014, USA",0.45602605863192175,0.37091695822677145,4.2,0.4352450094208652,40.7392699,-73.88847259999999
233,Vinnie's Pizzeria,"148 Bedford Ave, Brooklyn, NY 11211, USA",0.09771986970684038,0.42805975781307976,4.5,0.4352450094208652,40.71890390000001,-73.88847259999999
234,Violet,"511 E 5th St, New York, NY 10009, USA",0.2182410423452768,0.9268813194252618,4.5,0.4352450094208652,40.724714500000005,-73.88847259999999
235,Wheated,"905 Church Ave, Brooklyn, NY 11218, USA",0.0,0.7567947004909903,4.6,0.4352450094208652,40.64668260000001,-73.88847259999999
236,Whit's End,"97-02 Rockaway Beach Blvd, Far Rockaway, NY 11693, USA",0.016286644951140017,0.6853979935435265,4.4,0.4352450094208652,40.584949,-73.88847259999999
237,Williamsburg Pizza,"265 Union Ave, Brooklyn, NY 11211, USA",2.104234527687296,0.9849331884649053,4.2,0.9873894038945904,40.7081041,-73.88847259999999
238,Williamsburg Pizza,"265 Union Ave, Brooklyn, NY 11211, USA",0.260586319218241,0.07221780025836985,4.2,0.4352450094208652,40.7081041,-73.88847259999999
239,Xochil,"4613 5th Ave, Brooklyn, NY 11220, USA",0.45602605863192175,0.5192434959881521,4.0,0.4352450094208652,40.6469508,-73.88847259999999
240,Zero Otto Nove,"2357 Arthur Ave, The Bronx, NY 10458, USA",0.6384364820846904,0.01014747424936697,4.4,0.641275180595989,40.85477259999999,-73.88847259999999
